ID	Gender	Age	Ethnicity	EH
<S1A-013#E>	Women	Young	Pakeha	1
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#E>	Women	Young	Pakeha	0
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#E>	Women	Young	Pakeha	0
<S1A-013#H>	Women	Young	Pakeha	1
<S1A-013#E>	Women	Young	Pakeha	1
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#E>	Women	Young	Pakeha	0
<S1A-013#E>	Women	Young	Pakeha	1
<S1A-013#E>	Women	Young	Pakeha	1
<S1A-013#E>	Women	Young	Pakeha	0
<S1A-013#H>	Women	Young	Pakeha	0
<S1A-013#E>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#F>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	0
<S1A-014#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	1
<S1A-017#A>	Women	Young	Pakeha	0
<S1A-017#B>	Women	Young	Pakeha	0
<S1A-017#A>	Women	Young	Pakeha	1
