"FileSpeaker"	"CleanSpeechUnit"	"Adjective"	"Variant"	"Gender"	"Age"	"Occupation"	"AudienceSize"	"ConversationType"	"AgeNumeric"	"Function"	"Amplified"	"Frequency"	"Priming"	"Gradability"	"SemanticCategory"	"Emotionality"
"<S1A-020:1$A>"	"You see I knew bloody stupid fuckin' idiot I said to him to make it clear that they could change from what they had written down"	"stupid"	"bloody"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	1	0.52	"NotPrimed"	-2.9178149189019	"HumanPropensity"	"NegativeEmotional"
"<S1A-020:1$B>"	"Is it OK if I keep coming to yours and I thought Mm do I do a big favour"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	2.11	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-020:1$B>"	"Oh he came up to my office our office sorry"	"sorry"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.58	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-020:1$B>"	"I said better turn the bloody tape round"	"bloody"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	0.46	"NotPrimed"	1	"PhysicalProperty"	"NegativeEmotional"
"<S1A-020:1$A>"	"Which it's amazing how they did it"	"amazing"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.58	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-020:1$A>"	"It was you know the long room"	"long"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	0.88	"NotPrimed"	-0.263321729388539	"Dimension"	"NonEmotional"
"<S1A-020:1$A>"	"It's bizarre"	"bizarre"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.06	"NotPrimed"	-0.767223722558746	"Value"	"NegativeEmotional"
"<S1A-020:1$A>"	"Oh big sorry"	"big"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	-1.70738137145328	"Dimension"	"NonEmotional"
"<S1A-020:1$A>"	"Oh big sorry"	"sorry"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.58	"NotPrimed"	1.01880354174708	"HumanPropensity"	"NonEmotional"
"<S1A-020:1$B>"	"Yes big"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-020:1$A>"	"As opposed to big"	"big"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	0.934068511106104	"Dimension"	"NonEmotional"
"<S1A-020:1$B>"	"Oh oh well big is tall but he's not big"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	-2.37968838416525	"Dimension"	"NonEmotional"
"<S1A-020:1$B>"	"big big"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	-1.91776766288486	"Dimension"	"NonEmotional"
"<S1A-020:1$B>"	"big big"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	-0.340997900345627	"Dimension"	"NonEmotional"
"<S1A-020:1$A>"	"Ah you're gross"	"gross"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.2	"NotPrimed"	-0.79407976384813	"HumanPropensity"	"NegativeEmotional"
"<S1A-020:1$A>"	"You are gross"	"gross"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.2	"NotPrimed"	-1.23053027625789	"HumanPropensity"	"NegativeEmotional"
"<S1A-020:1$A>"	"Oh dear if they're making a database out of this we're in big I mean like the English speaking world's in big trouble"	"big"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	2.11	"NotPrimed"	-1.159507656611	"Dimension"	"NonEmotional"
"<S1A-020:1$A>"	"Oh dear if they're making a database out of this we're in big I mean like the English speaking world's in big trouble"	"big"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	2.11	"NotPrimed"	-1.23586244753227	"Dimension"	"NonEmotional"
"<S1A-020:1$A>"	"He's really good at impressions"	"good"	"really"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	1	6.26	"NotPrimed"	-0.378539487751282	"Value"	"PositiveEmotional"
"<S1A-020:1$A>"	"So you reckon they were successful this week's little escapades"	"successful"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.1	"NotPrimed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-020:1$A>"	"So you reckon they were successful this week's little escapades"	"little"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	1.87	"NotPrimed"	-0.990511162293145	"Dimension"	"NonEmotional"
"<S1A-020:1$B>"	"Do I reckon you were successful"	"successful"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.1	"NotPrimed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-020:1$A>"	"I have t- I really feel terrible 'bout splitting the girls up because I doubt they really wanna sit next to these boofheads but ya gonna have to do it"	"terrible"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	0.34	"NotPrimed"	-1.22488546684696	"Value"	"NegativeEmotional"
"<S1A-020:1$B>"	"Actually my Wednesday afternoon one was good because there were heaps of uhm Mass Comm students in there"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	0	6.26	"NotPrimed"	-1.61350867371906	"Value"	"PositiveEmotional"
"<S1A-020:1$A>"	"God I'm so glad I'm so pissed off I lost that toss"	"glad"	"so"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Predicative"	1	0.28	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"PositiveEmotional"
"<S1A-020:1$B>"	"You know you're such a good speaker"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	6.26	"NotPrimed"	-2.0108210704431	"Value"	"PositiveEmotional"
"<S1A-020:1$A>"	"'Cause he is such a good speaker but"	"good"	"0"	"Man"	"17-25"	"ACMP"	"Dyad"	"MixedGender"	22.5	"Attributive"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-021:1$A>"	"Are you sick"	"sick"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	0.46	"NotPrimed"	-0.218314658594273	"HumanPropensity"	"NegativeEmotional"
"<S1A-021:1$B>"	"I came home on Sunday from open day and like it was starting to rain when I got out of the car and I was really cold and I just hopped into bed and then mum came home and I was really hot and she came in and she felt me and I was burning up and like I didn't even notice"	"cold"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	0.34	"NotPrimed"	-0.0351485915661357	"PhysicalProperty"	"NegativeEmotional"
"<S1A-021:1$B>"	"I came home on Sunday from open day and like it was starting to rain when I got out of the car and I was really cold and I just hopped into bed and then mum came home and I was really hot and she came in and she felt me and I was burning up and like I didn't even notice"	"hot"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	0.4	"Primed"	0.666634435665694	"PhysicalProperty"	"NonEmotional"
"<S1A-021:1$B>"	"And I said yeah and she said oh you'll be quiet and I said yes feed and it tried to do it last Tuesday"	"quiet"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	0.1	"NotPrimed"	-0.459050003199691	"PhysicalProperty"	"PositiveEmotional"
"<S1A-021:1$A>"	"'Cos I've printed them on Wednesday to make sure because yeah like"	"sure"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	1.24	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-021:1$B>"	"It's bad eh"	"bad"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	1.4	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-021:1$A>"	"Really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	6.26	"NotPrimed"	-0.3132091293024	"Value"	"PositiveEmotional"
"<S1A-021:1$A>"	"It was really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	6.26	"Primed"	0.674013719482656	"Value"	"PositiveEmotional"
"<S1A-021:1$A>"	"Friday was such a stupid day"	"stupid"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	0	0.52	"NotPrimed"	-0.977831079307236	"HumanPropensity"	"NegativeEmotional"
"<S1A-021:1$A>"	"But it was really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	6.26	"NotPrimed"	-0.929767028825075	"Value"	"PositiveEmotional"
"<S1A-021:1$A>"	"Like it was sometimes I'd just drift in and out of consciousness but it's really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	6.26	"Primed"	-1.4521485323821	"Value"	"PositiveEmotional"
"<S1A-021:1$B>"	"He said oh I punished myself on Saturday and I went to the gym for hours and hours and hours and now I'm really sore"	"sore"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	0.12	"Primed"	-0.649795512075744	"Other"	"NegativeEmotional"
"<S1A-021:1$A>"	"Was he serious"	"serious"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	0.28	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-021:1$A>"	"Still that's a long time"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	0	0.88	"NotPrimed"	-2.00499561283987	"Dimension"	"NonEmotional"
"<S1A-021:1$A>"	"He sort of joined in on our conversations and stuff but um there was a time when we were just acting really stupid and and like we were going to the coffee shop"	"stupid"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	0.52	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NegativeEmotional"
"<S1A-021:1$A>"	"pulled up his windscreen wipers on the car and then he came back and saw them and everything and put them down and you know he thought it was really funny and everything and then we stopped at these traffic lights going to the thing"	"funny"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	1.16	"Primed"	-2.47823100660675	"HumanPropensity"	"NonEmotional"
"<S1A-021:1$A>"	"But It was so funny like cs cs you could you could hear from here"	"funny"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	1.16	"NotPrimed"	-1.93740020324285	"HumanPropensity"	"NonEmotional"
"<S1A-021:1$A>"	"There was only two of his close friends but there was another guy um with him so"	"close"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	0	0.16	"NotPrimed"	-1.97210776752154	"Dimension"	"NonEmotional"
"<S1A-021:1$B>"	"It is a long way home so I wonder why he thought they'd stayed at 's place"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	0	0.88	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-022:1$B>"	"And we're having this party and a few of my friends in class are acting in it and god they're funny like"	"funny"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	1.16	"NotPrimed"	-0.408832425991556	"HumanPropensity"	"NonEmotional"
"<S1A-022:1$B>"	"Yeah and um it was so funny"	"funny"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	1	1.16	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-022:1$A>"	"and their their little what do you call those little tinny tinny coolers"	"little"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	2.63	"NotPrimed"	-1.13412332396131	"Dimension"	"NonEmotional"
"<S1A-022:1$A>"	"and their their little what do you call those little tinny tinny coolers"	"little"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Attributive"	0	2.63	"NotPrimed"	-1.55828871626929	"Dimension"	"NonEmotional"
"<S1A-022:1$B>"	"Like it's like it's like Telopea people but different sort of like with the same attitude you know you've gotta live to party and stuff like that"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Attributive"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-022:1$A>"	"Oh good"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	6.86	"NotPrimed"	2.08207771138648	"Value"	"PositiveEmotional"
"<S1A-022:1$B>"	"But god they were funny It was so well done"	"funny"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	1.16	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-022:1$B>"	"there's a great chocolate shop in Penrith"	"great"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Attributive"	0	0.78	"NotPrimed"	-3.66356164612965	"Value"	"NonEmotional"
"<S1A-022:1$A>"	"In a little while I feel"	"little"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	2.63	"NotPrimed"	-2.79245082499131	"Dimension"	"NonEmotional"
"<S1A-022:1$B>"	"Oh that's hot oh Look at your tiny figure"	"hot"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	0.4	"NotPrimed"	-0.224305542558105	"PhysicalProperty"	"NonEmotional"
"<S1A-022:1$A>"	"It's good isn't it that bag"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	6.86	"NotPrimed"	-0.159440656487247	"Value"	"PositiveEmotional"
"<S1A-022:1$B>"	"Oh it's great 's really disgusted that I live in such a great house"	"great"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	0.78	"NotPrimed"	-1.414370662825	"Value"	"NonEmotional"
"<S1A-022:1$B>"	"Oh it's great 's really disgusted that I live in such a great house"	"great"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Attributive"	0	0.78	"NotPrimed"	-1.77099217265381	"Value"	"NonEmotional"
"<S1A-022:1$A>"	"oh wow I'm glad"	"glad"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	0.13	"NotPrimed"	-0.112731694316966	"HumanPropensity"	"PositiveEmotional"
"<S1A-022:1$B>"	"I felt terrible"	"terrible"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	0.34	"NotPrimed"	-1.60463856468868	"Value"	"NegativeEmotional"
"<S1A-022:1$A>"	"yeah that's a deep one like a carpet burn almost"	"deep"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Attributive"	0	0.04	"NotPrimed"	-0.3132091293024	"Dimension"	"NonEmotional"
"<S1A-022:1$A>"	"I thought what a strange thing to tell so you had the accident on the way back here and then came and got you"	"strange"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Attributive"	0	0.17	"NotPrimed"	-3.66356164612965	"Value"	"NonEmotional"
"<S1A-022:1$B>"	"Yeah I was wandering around with tears in my eyes and I was just and if anyone asked I was just going to say oh I just put my eyedrops in it's just eyedrops right and I was in a bad mood and I wanted to get of there and the pub was closed and everything and someone was going back to 's place for coffee and I thought I don't want to drink coffee and I was in such a bad mood so I just came home and for the first time in years I had instant sleep I lay down and fell asleep"	"bad"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Attributive"	0	1.4	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-022:1$B>"	"Yeah I was wandering around with tears in my eyes and I was just and if anyone asked I was just going to say oh I just put my eyedrops in it's just eyedrops right and I was in a bad mood and I wanted to get of there and the pub was closed and everything and someone was going back to 's place for coffee and I thought I don't want to drink coffee and I was in such a bad mood so I just came home and for the first time in years I had instant sleep I lay down and fell asleep"	"bad"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Attributive"	0	1.4	"NotPrimed"	0.310190952997832	"Value"	"NegativeEmotional"
"<S1A-022:1$A>"	"I'm sure you're you ah I've never seen you not be brilliant you know remember um Abracadabra"	"sure"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	1.34	"NotPrimed"	-2.93790760075619	"HumanPropensity"	"NonEmotional"
"<S1A-022:1$A>"	"I mean you thought you were so terrible in that and you were so bloody brilliant"	"terrible"	"so"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	1	0.17	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-022:1$A>"	"I mean you thought you were so terrible in that and you were so bloody brilliant"	"bloody"	"so"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	1	0.73	"Primed"	1	"PhysicalProperty"	"NegativeEmotional"
"<S1A-022:1$A>"	"I mean you thought you were so terrible in that and you were so bloody brilliant"	"brilliant"	"bloody"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	1	0.43	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-022:1$B>"	"Yeah I know I don't know if I was brilliant but"	"brilliant"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	0.08	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-022:1$A>"	"No you were thought you were brilliant too he just thought you were supposed to be the star he said now she's now her character's the central character that to that play isn't it and I said well actually I think granny is"	"brilliant"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	0.43	"NotPrimed"	-2.37647114167313	"Value"	"PositiveEmotional"
"<S1A-022:1$A>"	"He said nah she's better than her I thought god he's so good he wouldn't bother lying"	"good"	"so"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	1	6.86	"NotPrimed"	-0.820337657439473	"Value"	"PositiveEmotional"
"<S1A-022:1$B>"	"He's he's a good boy that"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Attributive"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-022:1$A>"	"He's a good boy"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Attributive"	0	6.86	"NotPrimed"	-0.879541106211034	"Value"	"PositiveEmotional"
"<S1A-022:1$A>"	"He's a nice man he came over this is really cute I've been running around um taping various things yeah and um just in case he was in his car and he was and he was coming back from Liverpool so he stopped off and I made him some scrambled eggs"	"nice"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Attributive"	0	1.77	"NotPrimed"	-0.266964602111705	"HumanPropensity"	"NonEmotional"
"<S1A-022:1$A>"	"He's a nice man he came over this is really cute I've been running around um taping various things yeah and um just in case he was in his car and he was and he was coming back from Liverpool so he stopped off and I made him some scrambled eggs"	"cute"	"really"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	1	0.13	"NotPrimed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-022:1$A>"	"He's actually his eating habits oh great pen his eating habits have improved like he says it's because of me"	"great"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Attributive"	0	1.42	"NotPrimed"	-0.411729190634916	"Value"	"NonEmotional"
"<S1A-022:1$B>"	"he's happy"	"happy"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	0.18	"NotPrimed"	-2.22230627521856	"HumanPropensity"	"PositiveEmotional"
"<S1A-022:1$A>"	"He's happy we're going sailing on Saturday just him and me"	"happy"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	27	"Predicative"	0	0.22	"NotPrimed"	-0.535959774082598	"HumanPropensity"	"PositiveEmotional"
"<S1A-022:1$B>"	"That's beautiful"	"beautiful"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	22	"Predicative"	0	0.54	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-023:1$B>"	"I also put in a little ah thing about the bond"	"little"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	26	"Attributive"	0	2.63	"NotPrimed"	0.0717153179854987	"Dimension"	"NonEmotional"
"<S1A-023:1$A>"	"Well it's good to know that we haven't gotta worry about moving"	"good"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	36	"Predicative"	0	6.86	"NotPrimed"	0.257631264355776	"Value"	"PositiveEmotional"
"<S1A-023:1$A>"	"Yeah brilliant"	"brilliant"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	36	"Predicative"	0	0.43	"NotPrimed"	-0.888816215681813	"Value"	"PositiveEmotional"
"<S1A-023:1$A>"	"Absolutely brilliant"	"brilliant"	"absolutely"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	36	"Predicative"	1	0.43	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-023:1$A>"	"Sure you will"	"sure"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	36	"Predicative"	0	1.34	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-023:1$B>"	"For sure"	"sure"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	26	"Predicative"	0	1.34	"NotPrimed"	0.311399491632494	"HumanPropensity"	"NonEmotional"
"<S1A-023:1$C>"	"Sounded pretty scary"	"scary"	"pretty"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	20	"Predicative"	1	0.12	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-023:1$C>"	"He should be really glad to see you"	"glad"	"really"	"Man"	"17-25"	"ACMP"	"Group"	"MixedGender"	20	"Predicative"	1	0.28	"NotPrimed"	0.0493516870044291	"HumanPropensity"	"PositiveEmotional"
"<S1A-023:1$A>"	"But do we wait that long for our pressies"	"long"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	36	"Predicative"	0	0.95	"NotPrimed"	-0.814071976055024	"Dimension"	"NonEmotional"
"<S1A-023:1$B>"	"I'll get you a nice pressie from Thailand"	"nice"	"0"	"Woman"	"26-40"	"ACMP"	"Group"	"MixedGender"	26	"Attributive"	0	1.77	"NotPrimed"	-2.26684587719644	"HumanPropensity"	"NonEmotional"
